S. 140,A000360,2019-01-16,B001243
S. 141,E000295,2019-01-16,B000575,B001236,B001243,B001261,B001310,C000880,C001056,C001075,C001095,C001096,C001098,D000618,E000285,F000463,G000359,G000386,H001061,H001079,H001089,I000024,K000393,L000575,L000577,M000934,P000603,P000612,R000307,R000584,R000595,R000605,R000615,S001184,S001197,T000250
S. 142,R000595,2019-01-16
S. 143,E000295,2019-01-16,G000562,H001046,H001076,K000383,P000449,R000605
S. 144,E000285,2019-01-16,B001261
S. 145,S001184,2019-01-16,A000360,B001236,B001243,B001310,C001056,C001098,L000594,M000355,R000595,S001197,W000437
S. 146,H001061,2019-01-16,W000779
S. 147,P000603,2019-01-16,E000295,L000577
S. 148,P000603,2019-01-16,B000575,B001236,B001261,D000618,L000575,L000577,P000449,Y000064
S. 149,C001070,2019-01-16,M000934,T000464
S. 150,S000033,2019-01-16,B000944,B001230,B001277,B001288,C000127,C000141,C001070,D000563,D000622,F000062,G000555,H001042,H001075,K000367,K000384,L000174,M000133,M001111,M001169,M001176,P000595,R000122,R000608,S000148,S000770,S001194,S001203,V000128,W000779,W000802,W000805,W000817
S. 151,T000250,2019-01-16,B000575,B000944,B001135,B001230,B001236,B001243,B001261,B001267,B001277,B001288,C000141,C000174,C000880,C001035,C001047,C001056,C001070,C001088,C001095,C001096,C001113,D000563,D000618,D000622,E000285,E000295,F000062,F000463,G000386,G000555,G000562,H001042,H001046,H001061,H001075,H001076,H001079,H001089,I000024,I000055,J000293,J000300,K000367,K000383,K000384,K000393,L000174,L000575,M000133,M000639,M000934,M001169,M001176,M001183,M001197,P000595,P000612,R000122,R000307,R000584,R000595,R000605,R000608,S000033,S000148,S000320,S000770,S001181,S001184,S001191,S001198,S001203,S001217,T000461,T000464,T000476,U000039,V000128,W000437,W000779,W000802,W000805,W000817,Y000064
S. 152,C001095,2019-01-16,B001277,K000393,R000595,V000128,W000817
S. 153,R000595,2019-01-16,B001277,C001096,C001113,D000618,F000463,G000562,H001061,K000367,P000595,R000605,R000608,W000817
S. 154,T000464,2019-01-16,B001230,B001267,B001277,K000384,M001111,S001191
S. 155,J000300,2019-01-16,G000555,H001076,S001191
S. 156,B001230,2019-01-16
S. 157,C001098,2019-01-16,B000575,C001095,I000024,J000293,L000575,L000577,L000594,P000603,S001184,S001197,S001217,T000461
S. 158,P000603,2019-01-16
S. 159,P000603,2019-01-16,B001236,B001243,B001310,C000880,C001096,D000618,H001061,I000024,K000393,L000594,P000612,R000584,R000605,S001184,T000250,W000437
S. 160,G000359,2019-01-16,B000575,B001135,B001236,B001243,B001261,B001310,C000880,C001047,C001056,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,G000386,H001061,H001079,H001089,I000024,I000055,J000293,K000393,L000575,L000577,L000594,M000355,M000934,P000449,P000603,P000612,R000307,R000584,R000595,R000605,R000615,S000320,S001184,S001197,S001198,S001217,T000250,T000461,T000476,W000437,Y000064
S. 161,S001198,2019-01-16
S. 162,S001203,2019-01-16,B000944,B001230,B001267,B001277,B001288,C000127,C000141,C000174,C001035,C001070,C001088,C001113,D000563,D000622,F000062,G000555,H001042,H001046,H001075,H001076,J000300,K000367,K000383,K000384,L000174,M000133,M000639,M001111,M001153,M001169,M001176,M001183,P000595,R000122,R000608,S000033,S000148,S000770,S001181,S001191,S001194,T000464,U000039,V000128,W000779,W000802,W000805,W000817
S. 163,S001198,2019-01-16,M001153
S. 164,D000618,2019-01-16,B001230,B001236,B001277,C000880,C001035,C001047,C001088,C001096,H001046,H001061,H001076,J000300,K000367,K000383,L000174,M000934,M001176,M001183,P000595,R000584,R000605,R000608,S001181,S001191,S001198,S001203,T000464,U000039,W000437,W000817
S. 165,B001277,2019-01-16,C000127,C000141,D000622,G000555,H001075,H001076,K000384,M001111,M001169,M001183,P000595,S000148,S001181,V000128,W000779,W000805
S. 166,G000359,2019-01-16
S. 167,Y000064,2019-01-16
S. 168,Y000064,2019-01-16,B001310
S. 169,C001056,2019-01-16,B001236,C000174,C001035,C001047,I000024,K000367,L000575,P000449,R000595,S001184,S001191,W000437,W000779
S. 170,D000618,2019-01-16,B001267,B001288,C001035,H001046,J000300,K000384,S000770,S001181,V000128
S. 171,K000367,2019-01-16,C001056
S. 172,G000562,2019-01-16,B000575,B001236,B001243,B001261,B001310,C001035,C001047,C001095,C001096,C001098,E000295,F000463,H001061,H001076,H001079,I000024,I000055,J000300,K000393,M001153,M001197,P000449,R000605,R000608,S001181,S001184,S001191,S001198,S001217,T000476,W000437,Y000064
S. 173,S000033,2019-01-17,B001288,H001046,M001176,W000779,W000817
S. 174,K000383,2019-01-17,C000880,C001035,H001046,R000584
S. 175,F000062,2019-01-17,B001267,B001277,B001288,C001113,G000555,H001042,H001075,K000367,L000174,M001176,S000033,U000039,W000779,W000817
S. 176,C001095,2019-01-17,B000575,B001236,B001243,E000295
S. 177,R000307,2019-01-17,B000575,B000944,B001230,B001236,B001288,C000127,C000141,C000880,C001035,C001070,C001088,D000618,D000622,E000295,F000463,H001061,H001076,I000055,K000367,K000383,K000393,L000174,M000934,M001111,M001197,P000449,P000595,R000122,R000584,S000033,S000770,S001181,T000250,T000461,T000464,T000476,V000128,W000802
S. 178,R000595,2019-01-17,B000944,B001243,B001267,B001277,B001288,B001310,C000141,C001035,C001047,C001056,C001070,C001088,C001095,D000563,D000618,F000062,G000386,G000555,G000562,H001075,H001089,I000024,I000055,K000367,K000383,K000384,L000174,L000575,M000133,M000639,M000934,M001111,M001169,M001176,M001197,P000595,R000122,R000605,S000033,S001197,S001203,S001217,T000461,T000476,V000128,W000779,W000802,W000805,W000817,Y000064
S. 179,T000464,2019-01-17,D000563,D000622,G000555,G000562,K000383,M000133,R000608,S001198,W000817
S. 180,H001061,2019-01-17,C001096,L000577
S. 181,C001035,2019-01-17,C000174
S. 182,K000393,2019-01-17,B000575,B001243,B001310,C001056,C001095,C001096,D000618,E000295,H001079,I000024,L000594,R000307,R000605,S001197,T000250
